company_name,date,rating,channel,title,description
1232 Union Street,2024-09-09,5,Airbnb,,"The neighbour at 0 has chickens and a rooster and some barkey dog. I would say if you are looking at this location is go for the side of the home that ends in a 2 not the 0 address. The house has been well appointed. I kind of wish they had screens on the windows to keep windows open for a nice breeze through the house. The tile work was beautiful in the kitchen and bathrooms. nice backyard sitting area just remember you might get the odd rooster crow which is okay, the dogs well the is a different story. The location was real good we walked back from the game as Uber would have been insane. To get downtown to the restaurant and bars is about $12 USD. I recommend Tonys if you want to have a great meal. Kilroy's to watch games Sat and as a place to start on Sunday, Shapiros is a great walk for breakfast or Brunch.  Once the construction is over and well something can be done about the dog next door so remember ask for the unit that ends in 2 other than 0. once those are fixed it is a 5*"
30 Village Court,2023-03-05,5,Airbnb,,Gabriel’s location was great. Enough room inside and out. Was very clean. ( just couldn’t find the trash can for the kitchen 😊)<br/>He was very communicative. Loved the layout of the house.  <br/>I would definitely stay at one of his properties again
Southridge,2025-03-05,5,Airbnb,,Was a wonderful place to stay while we were out this way for work. Just as described and we enjoyed our stay.
330 E Caven,2024-10-18,5,Vrbo,Loved are stay,Very comfortable and was able to walk dogs in the evening which we loved also we were close to everything we wanted to do and traffic was not bad would stay again
Mitchell St,2024-10-13,5,Airbnb,,"Comfortable and clean, even nicer kitchen than the pictures were able to show. Beds were comfortable and a wonderful shower."
Morris ,2024-05-05,5,Airbnb,,Nice house! As described.
Puntledge,2024-10-15,5,Airbnb,,very helpful and responsive. clean
1123 Olive St.,2024-09-30,5,Airbnb,,Beds were comfortable.  The place was clean and spacious.  Great place for the group we brought
1901 Carrollton ,2023-10-08,4,Airbnb,,"Amazing host , communication was great , when the internet wasn’t working  they made sure to try and fix it and or accommodate her."
Higdon Ct.,2025-03-09,2,Airbnb,,The home was perfect for the size of my family. Everybody had some where to sleep comfortably. The house location was perfect close to everything that we came for. Everything was about 5-10 mins away even the airport. Which was perfect but the problem came in when my baby who is disabled had a crying spree being in a different environment than what he was use to. We were notified by the host that noise was detected and that the neighbors will complain. This home is not a connected to another one so I didn’t think the noise detector would go off for a child crying. Once I explained what was happening with the host I was told that it was sensitive and would alert for any noise. I was very shocked because I did not expect that to happen. So we moved past that and I received another alert for noise and this time all we was doing was singing happy birthday. I made the host aware of the reason we were there. I was just uncomfortable the rest of the time. The house was able to hold 11 people.
30 Village Court,2024-02-19,3,Airbnb,,First off the place was decent a little out dated smelled like old folks home. Upon check in I found a chip bag under my bed the master bath sink has slow drain the beds were rock hard made my back hurt they have HARD WATER! Don’t you dare play any music you’ll get harassed by the host to turn it down cause the whole place is bugged with noise devises/hidden cameras.  Also was accused of smoking in the house and I don’t even smoke been with Airbnb for 4 years never had them type of accusations on my account the host tells me she’ll be charging me 1k for a smoking fee I told her to send me proof  which she didn’t provide. I never smoked I asked her to meet me back at the Airbnb so I could check out what she was talking about she sent some guy to open the door saying it’s my word vs. there’s  upon walking in there was no smoke smell I’d be cautious of staying here they’ll find any and everything to harass you during your stay. And charge extra fees.
1232 Union Street,2023-07-30,5,Airbnb,,This space is super cute. Everything is brand new.  There was a small issue with the electricity going out and Brentwood was easy to communicate with and gave us a refund for the day we had to leave the premises.
N. New Jersey ,2023-07-24,5,Airbnb,,The house was great for our group of 7 adults:  spacious and clean.  Nice neighborhood and close to a lot of downtown restaurants.  Private house with parking and a yard.<br/>Host was responsive with a couple of questions but we didn't really need anything because the house had anything we needed.<br/>The house is close to the highway and traffic sounds can be heard in the evening/morning in a couple of the bedrooms.
Carson,2024-01-31,5,Airbnb,,"Great hosts, responded immediately to issues and resolved them quickly."
S. Madison St. ,2024-10-25,4,Airbnb,,"This cozy house is in a quiet residential neighborhood that is a short drive to the IU campus, shopping, and restaurants, and is easily accessible to the B-line. The kitchen and bathroom were updated and clean, and the linens and towels were new and high-quality. The washer and dryer are brand-new as well. The hosts were extremely responsive to questions and provided a nice guide to the local area. Check-in and check-out were easy. The windows, floors, and under the beds could use a thorough cleaning, and the kitchen necessities had not been restocked (e.g., dish soap, which made doing dishes difficult, especially in the absence of a dishwasher), but that can probably be chalked up to an off day for the cleaning crew. Overall, good value for a weekday stay."
5827 North College,2019-09-29,5,Airbnb,,"Kathy was a good host, she was very accommodating. I would recommend staying at her place and I would stay again when I visit my son at  UIndy."
2834 N. Washington ,2024-09-24,5,Vrbo,Work week,This was a great stay for the week beds were comfy great kitchen/living area watch your head as you go up the stairs though. Coffee area was great also. Messages to team were answered with good communication. Thanks for the stay. 
Pleasant ,2024-10-24,5,Airbnb,,"The house itself was beautiful, spacious and exactly as described. We had a great time!"
1301 Ringgold,2024-11-04,5,Airbnb,,The home is clean. Located within walking distance of many restaurants and shops. Short drive from downtown. Check in was easy and we had everything we needed for our stay.
Grandview,2024-01-13,4,Airbnb,,It was clean(there were some dust bunnies under the bed/s but that was it and there were plenty of supplies. The supplied coffee and tea(with  creamers and sugars) really helped it feel like we were on a little vacay instead of just being out of the house while the kitchen was redone. :)
1232 Union Street,2025-03-23,5,Airbnb,,"The home was clean, neigborhood was quiet and had everything we needed at the house. Great stay, highly reccomend."
Sanders,2025-02-02,5,Airbnb,,The place was just as described and hosts were very responsive with any questions we had.
Sanders,2023-05-07,5,Airbnb,,Very spacious and newly renovated  just like the pictures showed. We also appreciated the well stocked kitchen.
Woodland,2022-11-06,5,Airbnb,,Gabriel’s house was very clean and just as described. It was in a quiet location close to shopping and restaurants. The beds were super comfortable. We enjoyed the house and would recommend!
Sanders,2024-09-24,5,Vrbo,Great location,"We stayed here to go to an NFL game, easy walk to the stadium.  We like to park the car and walk to our destination, it was an easy walk to bars and restaurants too.  Parking the car in the garage was a nice bonus."
5827 North College,2024-07-10,5,Airbnb,,"Beautiful brick house in historic register neighborhood. We loved staying here with our 2.5-year-old toddler and our dog. Safe and walkable neighborhood. Plenty of space indoors and outdoors. Gorgeous kitchen with plenty of dishes and basic ingredients. Beautiful backyard and patio. Easy access to Broad Ripple, zoo, and children’s museum."
5827 North College,2018-06-23,5,Airbnb,,"Great host (surely on their way up to a  super host).   Stylish place, within walking distance to some culinary and entertainment spots."
848 Camp Carriage,2024-11-16,5,Airbnb,,I had a great time during my stay in Denver! Shane’s place was awesome and easy to get to. Really responsive host and would definitely stay here again!
305 Parkway,2024-09-19,5,Airbnb,,Brentwood was a wonderful place to stay. We appreciate this host. There was a pet odor from the main level bedroom closet but just kept the closet door closed. This home was big and beautiful private and peaceful. This home was very quiet clean and very homie.  Thank you to Brentwood for this wonderful stay.
